2023-09-01 03:31:23.953266,87e5121b-41ac-4b38-b4cf-daa97b26e525,click,adId_01,campaignId_03
2023-09-01 03:31:23.953266,cb2a4d74-0fca-4d76-9674-a20507bc2c5d,click,adId_07,campaignId_02
2023-09-01 03:31:23.953266,36c4cfd0-e7fd-4b91-b1c8-5affd16955fe,click,adId_06,campaignId_02
2023-09-01 03:31:23.953266,61477723-5a25-4dc8-af48-02fbd79a0a40,click,adId_09,campaignId_01
2023-09-01 03:31:23.953266,de4b9623-baac-4676-b0ad-d2ef9b1ccd40,view,adId_03,campaignId_01
2023-09-01 03:31:23.953266,095f3e68-5da6-49f6-9914-154e8e215b45,click,adId_03,campaignId_03
2023-09-01 03:31:23.953266,d88ebf57-285c-4589-b03d-b679dd77442a,click,adId_09,campaignId_03
2023-09-01 03:31:23.953266,f2542486-9fb6-4f2a-a2a3-66999cc2ed24,click,adId_06,campaignId_02
2023-09-01 03:31:23.953266,60ff309c-1c98-46e7-8fca-6ad840b5c601,click,adId_03,campaignId_02
2023-09-01 03:31:23.953266,4b63af15-a616-4cfe-a064-3e24702596ee,click,adId_04,campaignId_03
2023-09-01 03:31:23.953266,d5f84f14-f635-44c9-913d-b797aa12eca7,view,adId_03,campaignId_02
2023-09-01 03:31:23.953266,ce339a2d-2a22-4d57-bd95-7c7222e8852f,click,adId_05,campaignId_03
2023-09-01 03:31:23.953266,b48d716d-954b-4714-b4ae-0ae0f0d11275,click,adId_09,campaignId_01
2023-09-01 03:31:23.953266,715ca651-0a08-4480-a532-fdaab8ae2232,click,adId_09,campaignId_02
2023-09-01 03:31:23.953266,d0a8d311-ef64-4c0f-8ad3-7e893ebd9a7f,click,adId_07,campaignId_03
2023-09-01 03:31:23.953266,cf7fbfa4-ce0b-491d-acae-ea0490ecf73a,click,adId_04,campaignId_03
2023-09-01 03:31:23.953266,28c5d480-466a-4693-9f18-5f8caa969a71,click,adId_09,campaignId_02
2023-09-01 03:31:23.953266,cb371a6e-4ef6-4b56-b73b-0064cf42717f,click,adId_05,campaignId_03
2023-09-01 03:31:23.953266,f2ffdfc6-17e5-4969-b6a8-6e142778127e,click,adId_08,campaignId_03
2023-09-01 03:31:23.953266,539e91d9-350f-49d3-b6bc-a2a9fca6cb13,click,adId_05,campaignId_01
2023-09-01 03:31:23.953266,9f17d9ba-7d96-4d3b-aaf4-7ecfaf27247e,view,adId_07,campaignId_03
