2023-09-01 03:31:21.909318,11fdfdc0-e129-4ce5-8c62-b180125dd38f,click,adId_04,campaignId_01
2023-09-01 03:31:21.909318,b4263e42-9f3a-4581-b0de-c0e1f9891fae,click,adId_06,campaignId_02
2023-09-01 03:31:21.909318,75abbab0-adc2-4cee-8b68-07787cd454b8,view,adId_06,campaignId_03
2023-09-01 03:31:21.909318,a76a0b0f-92a7-42c8-ab8f-b8e9f7a7711a,view,adId_08,campaignId_01
2023-09-01 03:31:21.909318,14f6bda5-e2f1-4838-b0d4-03e110afc111,click,adId_10,campaignId_01
2023-09-01 03:31:21.909318,0924948a-6278-48f2-bf8e-1edba8d1d607,click,adId_02,campaignId_01
2023-09-01 03:31:21.909318,b3e58836-7582-4b73-9fbb-3b9eeafe3384,click,adId_02,campaignId_02
2023-09-01 03:31:21.909318,509d6bff-beb2-4067-870f-695ce2bcbd09,click,adId_04,campaignId_02
2023-09-01 03:31:21.909318,75455966-e94a-44b3-a77a-2e62023d66d6,click,adId_08,campaignId_02
2023-09-01 03:31:21.909318,d108ecee-3d0a-460d-b216-1751e7568dbb,click,adId_07,campaignId_01
2023-09-01 03:31:21.909318,25ab46c9-f881-48ae-87f5-a2d621c2d3ae,view,adId_05,campaignId_02
2023-09-01 03:31:21.909318,1fa5b424-f50c-406a-b432-79bf41ae0242,view,adId_09,campaignId_03
2023-09-01 03:31:21.909318,1acbb90d-78d4-4fda-98bd-08cb47532cc1,click,adId_02,campaignId_02
2023-09-01 03:31:21.909318,f381eb3d-6c92-4da9-a360-6b31f6312a18,click,adId_05,campaignId_01
2023-09-01 03:31:21.909318,f6179ab7-a976-4d2c-96ac-0c03d8595e6b,click,adId_09,campaignId_03
2023-09-01 03:31:21.909318,25ddf5de-a213-4741-871f-fb32b1c823a1,view,adId_10,campaignId_03
2023-09-01 03:31:21.909318,09a0a5cb-7aa0-478b-93bc-9e2fbef37d50,click,adId_10,campaignId_03
2023-09-01 03:31:21.909318,7e821f30-13cd-40de-8b8c-d5cd9dc3e2b8,view,adId_07,campaignId_03
2023-09-01 03:31:21.909318,a4fc74ec-9504-4da1-ae6c-6669b0353318,view,adId_04,campaignId_02
2023-09-01 03:31:21.909318,b15b0b5b-69ab-4950-a577-e9deed307bea,click,adId_06,campaignId_02
2023-09-01 03:31:21.909318,fc29f2cd-d5d8-4119-88d6-23e41cedb2ba,click,adId_01,campaignId_01
2023-09-01 03:31:21.909318,ef488072-f825-4571-94f5-362c8126ce12,click,adId_06,campaignId_02
2023-09-01 03:31:21.909318,42d28580-daa7-450c-8799-24446ac9975c,click,adId_03,campaignId_02
2023-09-01 03:31:21.909318,673dbf6c-d2b0-44d9-a029-05d45fb13c18,click,adId_02,campaignId_03
2023-09-01 03:31:21.909318,e0d8bb48-ee5f-4d0d-b62a-ee19780fa298,view,adId_01,campaignId_02
2023-09-01 03:31:21.909318,1baad6d3-210e-4395-95cf-5095c3ff49f8,click,adId_08,campaignId_03
2023-09-01 03:31:21.909318,84fe820f-7aaf-4243-9735-dc222dd65bc3,click,adId_10,campaignId_03
2023-09-01 03:31:21.909318,1acbb90d-78d4-4fda-98bd-08cb47532cc1,view,adId_02,campaignId_02
2023-09-01 03:31:21.909318,b7ee1890-fa88-4714-906f-7b8c064f0cb2,view,adId_08,campaignId_01
2023-09-01 03:31:21.909318,d4ada323-6500-475d-8e10-b5ed67d9ebc8,click,adId_01,campaignId_03
2023-09-01 03:31:21.909318,35a51ce5-d50e-4732-ac34-b819a158e613,click,adId_10,campaignId_01
2023-09-01 03:31:21.909318,33b1a14e-93ab-4113-b3b8-a9b32fc9b524,click,adId_01,campaignId_01
2023-09-01 03:31:21.909318,2781942b-e8cd-4796-825d-d8cf840019ef,click,adId_08,campaignId_03
2023-09-01 03:31:21.909318,0de8ca4c-90ff-4792-b3d9-8761e54611d9,click,adId_04,campaignId_03
2023-09-01 03:31:21.909318,af6019af-37aa-4a98-a278-56f313bc51bd,click,adId_02,campaignId_02
2023-09-01 03:31:21.909318,0a1067dc-12da-40af-9525-d5fbd454a1fa,click,adId_01,campaignId_03
2023-09-01 03:31:21.909318,43d09bfd-01ac-4c5e-b9c6-ce39dc43e1e1,click,adId_09,campaignId_01
2023-09-01 03:31:21.909318,cc6ae366-aad5-4332-ac7f-0256556fd3f0,view,adId_09,campaignId_02
2023-09-01 03:31:21.909318,661625d3-94fe-4133-8eba-5cd0a0aed9b9,click,adId_02,campaignId_01
2023-09-01 03:31:21.909318,5eac547e-6888-4fd1-a33b-b5423ba21abb,click,adId_03,campaignId_03
2023-09-01 03:31:21.909318,bcd6ccb2-bacd-462e-86e9-d28dff13dc90,view,adId_06,campaignId_01
2023-09-01 03:31:21.909318,2e38d0f6-e391-41e1-87fd-fdd629fcb251,click,adId_09,campaignId_01
2023-09-01 03:31:21.909318,ca1153a7-484b-442a-bf14-0e53aadfe56d,view,adId_04,campaignId_01
2023-09-01 03:31:21.909318,a1ed27d0-4a96-4fda-a6a9-d1cc52875849,click,adId_03,campaignId_02
2023-09-01 03:31:21.909318,e91a4985-21b8-4b50-a701-4b34345ee8d4,view,adId_07,campaignId_01
2023-09-01 03:31:21.909318,8eb82956-3f24-4fc3-9f1f-6006878f572f,click,adId_06,campaignId_01
2023-09-01 03:31:21.909318,0cd30ac0-bb52-4a2a-a140-4636d005f0a0,click,adId_09,campaignId_02
2023-09-01 03:31:21.909318,1874e4b0-2d83-4f3d-8d1c-6c9abc1c72ec,click,adId_08,campaignId_01
2023-09-01 03:31:21.909318,bac88e42-8f57-416c-9ea5-90f77223cf60,click,adId_06,campaignId_01
2023-09-01 03:31:21.909318,dcf8a6cd-68e2-4d6c-afe2-00f15c095b90,click,adId_06,campaignId_02
2023-09-01 03:31:21.909318,5d929c04-33f0-4299-af39-8c337e84c764,view,adId_01,campaignId_03
2023-09-01 03:31:21.909318,4940b63c-9125-4f76-98f0-10720e66576b,click,adId_06,campaignId_03
2023-09-01 03:31:21.909318,6b28489b-6f08-4aec-ba39-3a57a543c7df,click,adId_01,campaignId_02
2023-09-01 03:31:21.909318,66680bbd-47c7-4418-b56f-4c62291841cd,click,adId_07,campaignId_02
2023-09-01 03:31:21.909318,9cc614ce-f99e-49b2-b37f-38f51e6f6ca7,click,adId_07,campaignId_02
